run_utc,case_id,tif,crs,pixel_area_m2,rows,cols,n_valid_pixels,n_positive_pixels,footprint_area_km2,min_kg_all_valid,max_kg_all_valid,median_kg_all_valid,sum_kg_all_valid,sum_kg_positive_only,integrated_total_kg_valid,integrated_total_tonnes_valid,integrated_total_kg_positive_only,integrated_total_tonnes_positive_only,positive_min_kg,positive_max_kg,positive_mean_kg,positive_median_kg,histogram_png,map_png
2026-04-27T19:52:15.812106+00:00,case1_smoke_operational,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy1\massno2-eaton-clipped_operational.tif,EPSG:32611,10357338.556325434,3,3,9,9,93.2160470069289,2.7136945724487305,775.009033203125,423.6225891113281,3524.2974882125854,3524.2974882125854,3524.2974882125854,3.5242974882125853,3524.2974882125854,3.5242974882125853,2.7136945724487305,775.009033203125,391.5886098013984,423.6225891113281,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy1\massno2-eaton-clipped_operational_histogram_positive.png,
2026-04-27T19:52:17.893892+00:00,case1_smoke_vcd_check,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy1\massno2-eaton-clipped_vcd_check.tif,EPSG:32611,10357338.556325434,3,3,9,9,93.2160470069289,3.542048215866089,719.84912109375,419.17156982421875,3593.736826658249,3593.736826658249,3593.736826658249,3.593736826658249,3593.736826658249,3.593736826658249,3.542048215866089,719.84912109375,399.30409185091656,419.17156982421875,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy1\massno2-eaton-clipped_vcd_check_histogram_positive.png,
2026-04-27T19:52:20.009051+00:00,case1_smoke_vcd_adj,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy1\massno2-eaton-clipped_vcd_adj.tif,EPSG:32611,10357338.556325434,3,3,9,9,93.2160470069289,0.7674973607063293,137.12283325195312,79.0613021850586,661.0950043797493,661.0950043797493,661.0950043797493,0.6610950043797493,661.0950043797493,0.6610950043797493,0.7674973607063293,137.12283325195312,73.45500048663881,79.0613021850586,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy1\massno2-eaton-clipped_vcd_adj_histogram_positive.png,
2026-04-27T19:52:22.090211+00:00,case2_plant_operational,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy2\massno2-plant-operational.tif,EPSG:32611,10358712.199990178,3,3,7,3,72.51098539993124,-28.715078353881836,17.03019905090332,0.0,-22.13748264312744,42.02712440490723,-22.13748264312744,-0.02213748264312744,42.02712440490723,0.042027124404907225,7.966726303100586,17.03019905090332,14.009041468302408,17.03019905090332,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy2\massno2-plant-operational_histogram_positive.png,
2026-04-27T19:52:24.378425+00:00,case2_plant_vcd_check,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy2\massno2-plant-vcd_check.tif,EPSG:32611,10358712.199990178,3,3,7,3,72.51098539993124,-28.59661865234375,32.98176574707031,0.0,1.5204839706420898,72.5254020690918,1.5204839706420898,0.00152048397064209,72.5254020690918,0.07252540206909179,6.561870574951172,32.98176574707031,24.175134023030598,32.98176574707031,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy2\massno2-plant-vcd_check_histogram_positive.png,
2026-04-27T19:52:26.424313+00:00,case2_plant_vcd_adj,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy2\massno2-plant-vcd_adj.tif,EPSG:32611,10358712.199990178,3,3,7,3,72.51098539993124,-17.037899017333984,14.63097858428955,0.0,-20.383623898029327,18.502914130687714,-20.383623898029327,-0.020383623898029328,18.502914130687714,0.018502914130687713,0.6096004843711853,14.63097858428955,6.1676380435625715,3.2623350620269775,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy2\massno2-plant-vcd_adj_histogram_positive.png,
2026-04-27T19:52:28.653848+00:00,case3_city_operational,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy3\massno2-city-operational.tif,EPSG:32611,10358730.65578016,3,3,7,3,72.51111459046112,-27.58042335510254,13.67057991027832,0.0,-37.3800573348999,39.98533535003662,-37.3800573348999,-0.0373800573348999,39.98533535003662,0.03998533535003662,12.64417552947998,13.67057991027832,13.328445116678873,13.67057991027832,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy3\massno2-city-operational_histogram_positive.png,
2026-04-27T19:52:30.822541+00:00,case3_city_vcd_check,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy3\massno2-city-vcd_check.tif,EPSG:32611,10358730.65578016,3,3,7,3,72.51111459046112,-42.602500915527344,31.1483154296875,0.0,28.02315902709961,89.58506965637207,28.02315902709961,0.02802315902709961,89.58506965637207,0.08958506965637207,27.28843879699707,31.1483154296875,29.861689885457356,31.1483154296875,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy3\massno2-city-vcd_check_histogram_positive.png,
2026-04-27T19:52:33.037877+00:00,case3_city_vcd_adj,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy3\massno2-city-vcd_adj.tif,EPSG:32611,10358730.65578016,3,3,7,3,72.51111459046112,-21.445680618286133,5.174144744873047,0.0,-45.47880446910858,9.796013951301575,-45.47880446910858,-0.04547880446910858,9.796013951301575,0.009796013951301575,1.5039633512496948,5.174144744873047,3.2653379837671914,3.117905855178833,C:\Users\aeaturu\Desktop\WORK April 2026\tempo-no2-enhancement-case-studies\casestudy3\massno2-city-vcd_adj_histogram_positive.png,
